"","tank.number","Date.Time","Temp"
"1274",2,2019-10-23 19:01:00,28.953
"1275",2,2019-10-23 19:31:00,28.754
"1276",2,2019-10-23 20:01:00,28.655
"1277",2,2019-10-23 20:31:00,28.456
"1278",2,2019-10-23 21:01:00,28.258
"1279",2,2019-10-23 21:31:00,28.06
"1280",2,2019-10-23 22:01:00,27.862
"1281",2,2019-10-23 22:31:00,27.764
"1282",2,2019-10-23 23:01:00,27.665
"1283",2,2019-10-23 23:31:00,27.468
"1284",2,2019-10-24 00:01:00,27.37
"1285",2,2019-10-24 00:31:00,27.272
"1286",2,2019-10-24 01:01:00,27.173
"1287",2,2019-10-24 01:31:00,26.977
"1288",2,2019-10-24 02:01:00,26.879
"1289",2,2019-10-24 02:31:00,26.781
"1290",2,2019-10-24 03:01:00,26.683
"1291",2,2019-10-24 03:31:00,26.585
"1292",2,2019-10-24 04:01:00,26.585
"1293",2,2019-10-24 04:31:00,26.488
"1294",2,2019-10-24 05:01:00,26.39
"1295",2,2019-10-24 05:31:00,26.292
"1296",2,2019-10-24 06:01:00,26.292
"1297",2,2019-10-24 06:31:00,26.195
"1298",2,2019-10-24 07:01:00,26.097
"1299",2,2019-10-24 07:31:00,26.097
"1300",2,2019-10-24 08:01:00,26
"1301",2,2019-10-24 08:31:00,25.902
"1302",2,2019-10-24 09:01:00,25.902
"1303",2,2019-10-24 09:31:00,25.902
"1304",2,2019-10-24 10:01:00,26.097
"1305",2,2019-10-24 10:31:00,26.39
"1306",2,2019-10-24 11:01:00,26.683
"1307",2,2019-10-24 11:31:00,26.977
"1308",2,2019-10-24 12:01:00,27.665
"1309",2,2019-10-24 12:31:00,27.961
"1310",2,2019-10-24 13:01:00,28.357
"1311",2,2019-10-24 13:31:00,28.754
"1312",2,2019-10-24 14:01:00,28.953
"1313",2,2019-10-24 14:31:00,29.152
"1314",2,2019-10-24 15:01:00,29.352
"1315",2,2019-10-24 15:31:00,29.252
"1316",2,2019-10-24 16:01:00,29.352
"1317",2,2019-10-24 16:31:00,29.252
"1318",2,2019-10-24 17:01:00,29.352
"1319",2,2019-10-24 17:31:00,29.452
"1320",2,2019-10-24 18:01:00,29.053
"1321",2,2019-10-24 18:31:00,28.853
"1322",2,2019-10-24 19:01:00,28.754
"1323",2,2019-10-24 19:31:00,28.555
"1324",2,2019-10-24 20:01:00,28.456
"1325",2,2019-10-24 20:31:00,28.258
"1326",2,2019-10-24 21:01:00,28.06
"1327",2,2019-10-24 21:31:00,27.862
"1328",2,2019-10-24 22:01:00,27.764
"1329",2,2019-10-24 22:31:00,27.567
"1330",2,2019-10-24 23:01:00,27.468
"1331",2,2019-10-24 23:31:00,27.272
"1332",2,2019-10-25 00:01:00,27.173
"1333",2,2019-10-25 00:31:00,27.173
"1334",2,2019-10-25 01:01:00,27.075
"1335",2,2019-10-25 01:31:00,26.977
"1336",2,2019-10-25 02:01:00,26.879
"1337",2,2019-10-25 02:31:00,26.781
"1338",2,2019-10-25 03:01:00,26.683
"1339",2,2019-10-25 03:31:00,26.585
"1340",2,2019-10-25 04:01:00,26.488
"1341",2,2019-10-25 04:31:00,26.488
"1342",2,2019-10-25 05:01:00,26.292
"1343",2,2019-10-25 05:31:00,26.195
"1344",2,2019-10-25 06:01:00,26.195
"1345",2,2019-10-25 06:31:00,26.097
"1346",2,2019-10-25 07:01:00,26
"1347",2,2019-10-25 07:31:00,26
"1348",2,2019-10-25 08:01:00,25.902
"1349",2,2019-10-25 08:31:00,25.805
"1350",2,2019-10-25 09:01:00,25.708
"1351",2,2019-10-25 09:31:00,25.805
"1352",2,2019-10-25 10:01:00,26
"1353",2,2019-10-25 10:31:00,26.292
"1354",2,2019-10-25 11:01:00,26.585
"1355",2,2019-10-25 11:31:00,26.781
"1356",2,2019-10-25 12:01:00,27.567
"1357",2,2019-10-25 12:31:00,27.862
"1358",2,2019-10-25 13:01:00,28.159
"1359",2,2019-10-25 13:31:00,28.555
"1360",2,2019-10-25 14:01:00,28.853
"1361",2,2019-10-25 14:31:00,28.357
"1362",2,2019-10-25 15:01:00,28.655
"1363",2,2019-10-25 15:31:00,29.252
"1364",2,2019-10-25 16:01:00,28.555
"1365",2,2019-10-25 16:31:00,28.555
"1366",2,2019-10-25 17:01:00,29.252
"1367",2,2019-10-25 17:31:00,28.853
"1368",2,2019-10-25 18:01:00,28.853
"1369",2,2019-10-25 18:31:00,28.655
"1370",2,2019-10-25 19:01:00,28.456
"1371",2,2019-10-25 19:31:00,28.258
"1372",2,2019-10-25 20:01:00,28.159
"1373",2,2019-10-25 20:31:00,27.961
"1374",2,2019-10-25 21:01:00,27.764
"1375",2,2019-10-25 21:31:00,27.567
"1376",2,2019-10-25 22:01:00,27.468
"1377",2,2019-10-25 22:31:00,27.468
"1378",2,2019-10-25 23:01:00,27.272
"1379",2,2019-10-25 23:31:00,27.173
"1380",2,2019-10-26 00:01:00,27.173
"1381",2,2019-10-26 00:31:00,26.977
"1382",2,2019-10-26 01:01:00,26.879
"1383",2,2019-10-26 01:31:00,26.781
"1384",2,2019-10-26 02:01:00,26.683
"1385",2,2019-10-26 02:31:00,26.683
"1386",2,2019-10-26 03:01:00,26.585
"1387",2,2019-10-26 03:31:00,26.585
"1388",2,2019-10-26 04:01:00,26.488
"1389",2,2019-10-26 04:31:00,26.39
"1390",2,2019-10-26 05:01:00,26.39
"1391",2,2019-10-26 05:31:00,26.292
"1392",2,2019-10-26 06:01:00,26.292
"1393",2,2019-10-26 06:31:00,26.195
"1394",2,2019-10-26 07:01:00,26.195
"1395",2,2019-10-26 07:31:00,26.097
"1396",2,2019-10-26 08:01:00,26.097
"1397",2,2019-10-26 08:31:00,26
"1398",2,2019-10-26 09:01:00,26
"1399",2,2019-10-26 09:31:00,26.097
"1400",2,2019-10-26 10:01:00,26.292
"1401",2,2019-10-26 10:31:00,26.488
"1402",2,2019-10-26 11:01:00,26.781
"1403",2,2019-10-26 11:31:00,27.272
"1404",2,2019-10-26 12:01:00,27.862
"1405",2,2019-10-26 12:31:00,28.258
"1406",2,2019-10-26 13:01:00,28.06
"1407",2,2019-10-26 13:31:00,28.953
"1408",2,2019-10-26 14:01:00,29.252
"1409",2,2019-10-26 14:31:00,29.452
"1410",2,2019-10-26 15:01:00,29.552
"1411",2,2019-10-26 15:31:00,29.552
"1412",2,2019-10-26 16:01:00,29.652
"1413",2,2019-10-26 16:31:00,29.752
"1414",2,2019-10-26 17:01:00,30.054
"1415",2,2019-10-26 17:31:00,29.652
"1416",2,2019-10-26 18:01:00,29.552
"1417",2,2019-10-26 18:31:00,29.252
"1418",2,2019-10-26 19:01:00,29.252
"1419",2,2019-10-26 19:31:00,29.053
"1420",2,2019-10-26 20:01:00,28.853
"1421",2,2019-10-26 20:31:00,28.655
"1422",2,2019-10-26 21:01:00,28.456
"1423",2,2019-10-26 21:31:00,28.357
"1424",2,2019-10-26 22:01:00,28.159
"1425",2,2019-10-26 22:31:00,27.961
"1426",2,2019-10-26 23:01:00,27.862
"1427",2,2019-10-26 23:31:00,27.764
"1428",2,2019-10-27 00:01:00,27.567
"1429",2,2019-10-27 00:31:00,27.468
"1430",2,2019-10-27 01:01:00,27.272
"1431",2,2019-10-27 01:31:00,27.173
"1432",2,2019-10-27 02:01:00,27.075
"1433",2,2019-10-27 02:31:00,26.977
"1434",2,2019-10-27 03:01:00,26.879
"1435",2,2019-10-27 03:31:00,26.781
"1436",2,2019-10-27 04:01:00,26.683
"1437",2,2019-10-27 04:31:00,26.585
"1438",2,2019-10-27 05:01:00,26.585
"1439",2,2019-10-27 05:31:00,26.488
"1440",2,2019-10-27 06:01:00,26.39
"1441",2,2019-10-27 06:31:00,26.292
"1442",2,2019-10-27 07:01:00,26.292
"1443",2,2019-10-27 07:31:00,26.195
"1444",2,2019-10-27 08:01:00,26.097
"1445",2,2019-10-27 08:31:00,26.097
"1446",2,2019-10-27 09:01:00,26
"1447",2,2019-10-27 09:31:00,26.195
"1448",2,2019-10-27 10:01:00,26.39
"1449",2,2019-10-27 10:31:00,26.683
"1450",2,2019-10-27 11:01:00,26.977
"1451",2,2019-10-27 11:31:00,27.37
"1452",2,2019-10-27 12:01:00,27.665
